2026-02-12 19:43:36.296 | ERROR    | __main__:initialize_data:159 - Failed to download BAT-USDT-SWAP: 'timestamp'
2026-02-12 19:56:17.023 | INFO     | src.okx_client:__init__:70 - Initialized OKX client (demo=True)
2026-02-12 19:56:17.026 | INFO     | __main__:__init__:114 - LiveTrader initialized
2026-02-12 19:56:17.026 | INFO     | __main__:run:405 - Starting Live Trader
2026-02-12 19:56:17.317 | INFO     | __main__:run:409 - Account balance: {'total': 4990.00042148, 'available': 0.0, 'used': 4990.00042148}
2026-02-12 19:56:17.318 | INFO     | __main__:initialize_data:133 - Initializing data buffer...
2026-02-12 19:56:17.318 | INFO     | __main__:initialize_data:146 - Downloading 22 days of historical data...
2026-02-12 19:56:24.496 | DEBUG    | src.data_buffer:update:51 - Updated BTC-USDT-SWAP: 1440 candles
2026-02-12 19:56:24.496 | INFO     | __main__:initialize_data:156 - Downloaded 1440 candles for BTC-USDT-SWAP
2026-02-12 19:56:31.638 | DEBUG    | src.data_buffer:update:51 - Updated ETH-USDT-SWAP: 1440 candles
2026-02-12 19:56:31.638 | INFO     | __main__:initialize_data:156 - Downloaded 1440 candles for ETH-USDT-SWAP
2026-02-12 19:56:38.753 | DEBUG    | src.data_buffer:update:51 - Updated BCH-USDT-SWAP: 1440 candles
2026-02-12 19:56:38.754 | INFO     | __main__:initialize_data:156 - Downloaded 1440 candles for BCH-USDT-SWAP
2026-02-12 19:56:45.907 | DEBUG    | src.data_buffer:update:51 - Updated XRP-USDT-SWAP: 1440 candles
2026-02-12 19:56:45.908 | INFO     | __main__:initialize_data:156 - Downloaded 1440 candles for XRP-USDT-SWAP
2026-02-12 19:56:53.573 | DEBUG    | src.data_buffer:update:51 - Updated EOS-USDT-SWAP: 1440 candles
2026-02-12 19:56:53.574 | INFO     | __main__:initialize_data:156 - Downloaded 1440 candles for EOS-USDT-SWAP
2026-02-12 19:57:01.272 | DEBUG    | src.data_buffer:update:51 - Updated LTC-USDT-SWAP: 1440 candles
2026-02-12 19:57:01.273 | INFO     | __main__:initialize_data:156 - Downloaded 1440 candles for LTC-USDT-SWAP
2026-02-12 19:57:08.665 | DEBUG    | src.data_buffer:update:51 - Updated TRX-USDT-SWAP: 1440 candles
2026-02-12 19:57:08.666 | INFO     | __main__:initialize_data:156 - Downloaded 1440 candles for TRX-USDT-SWAP
2026-02-12 19:57:15.856 | DEBUG    | src.data_buffer:update:51 - Updated ETC-USDT-SWAP: 1440 candles
2026-02-12 19:57:15.856 | INFO     | __main__:initialize_data:156 - Downloaded 1440 candles for ETC-USDT-SWAP
2026-02-12 19:57:22.956 | DEBUG    | src.data_buffer:update:51 - Updated LINK-USDT-SWAP: 1440 candles
2026-02-12 19:57:22.956 | INFO     | __main__:initialize_data:156 - Downloaded 1440 candles for LINK-USDT-SWAP
2026-02-12 19:57:30.138 | DEBUG    | src.data_buffer:update:51 - Updated XLM-USDT-SWAP: 1440 candles
2026-02-12 19:57:30.139 | INFO     | __main__:initialize_data:156 - Downloaded 1440 candles for XLM-USDT-SWAP
2026-02-12 19:57:37.323 | DEBUG    | src.data_buffer:update:51 - Updated ADA-USDT-SWAP: 1440 candles
2026-02-12 19:57:37.323 | INFO     | __main__:initialize_data:156 - Downloaded 1440 candles for ADA-USDT-SWAP
2026-02-12 19:57:37.852 | ERROR    | src.okx_client:_request:133 - Request failed: GET /api/v5/market/candles - API Error 51001: Instrument ID, Instrument ID code, or Spread ID doesn't exist.
2026-02-12 19:57:37.852 | ERROR    | src.okx_client:get_all_klines:261 - Error fetching klines: API Error 51001: Instrument ID, Instrument ID code, or Spread ID doesn't exist.
2026-02-12 19:57:37.853 | ERROR    | __main__:initialize_data:159 - Failed to download XMR-USDT-SWAP: 'timestamp'
