reference,asset,beta,eg_pvalue,adf_pvalue,kss_stat,observations,score
SPY,COPX,1.459522147856584,0.16978510419818021,0.035590472945494035,-3.4480202604706256,1050,0.4474898146188997
SPY,DBC,2.050255008207988,0.38132488050577307,0.03464414113075459,-2.621599375495047,1038,0.4701444483677685
SPY,USO,1.5066164492616598,0.6903983360439124,0.03956913850458769,-1.941401968649438,1050,0.5591239341391938
SPY,ABBV,1.2106312656800695,0.6883697871640706,0.04152374066006201,-2.4676011076226945,1050,0.6117068746743357
SPY,GLD,1.0653220874024927,0.41751868717182306,0.01589139409050384,-4.688583093262221,1050,0.6855633499573855
